"","score","text"
"27",1,"Searching for #work in Arlington, VA? Send your #resume to Deloitte. http://t.co/kA2fmIlmY7 #gethired"
"28",1,"#Photoshootin w my @lauren_andersen @davynewkirk @aylaeloy and special guest @eddie_arana #WefieNX #setlife #work... http://t.co/gHS5g0vspw"
"29",1,"@dougshaw1 Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"30",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"31",1,"@TV_Taylor22 Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"32",1,"@KPbewelldoc Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"33",1,"@NancyRichmond Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"34",1,"We had a little visitor at work this morning! #squirrel #friday #work @ Fat Face HQ http://t.co/JjKZp7VBYa"
"35",1,"@foodsyoucaneat @SoomFoods @AmericanSardine Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"36",1,"@sami_pinee @melissagorga Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"37",-1,"Ths ppl r makin me mad. . . #work lazy asses. . . . Am leavin mxm. ."
"38",1,"@hannah_savage @thoughtstrategy Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"39",1,"@SoulaimaGourani Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"40",1,"@Kel_no_Kenan Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"41",2,"Thinking about new part time #work? Lets chat over a #coffee to see if working as a Stella &amp; Dot #stylist is right for you xx"
"42",1,"@imsmith Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"43",2,"#anchor #dress #jeans #hat #summer #pug #case #ready #work #hm http://t.co/NRl4bHUJ7O"
"44",1,"@SophieInteriors Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"45",1,"RT @vboyswerv914: Up vampin  in the studio with my bro @ferrariferrell #work #sourgang #nosleep straight studio http://t.co/HWE1A3OQyb"
"46",1,"#work http://t.co/UOeHdkASgB"
"47",4,"∞ #love #music #video #icantmakeyouloveme  priyankachopra  u woow woman good #work  peeceelicious  #beautiful  di... http://t.co/iemvLqEWxn"
"48",4,"#love #music #video #icantmakeyouloveme  priyankachopra  u woow woman good #work  peeceelicious  #beautiful  divy... http://t.co/spHZf569qH"
"49",4,"Do you need to capture your #work time? #Timesheet for #iOS is cool and works easy. http://t.co/JnHWyuZDJL #apple #timecard #freelance #time"
"50",2,"It is the hometown beverage, love these photos: #work #friday #essentials #coke #caffeine #wallet #phone #keys !!... http://t.co/QF0zY35hQH"
"51",2,"RT @Destinee305: #Videographers/ #Photographers: send links of your #finest #work to: THCCrew@gmail.com #THC #Miami"
"52",2,"TONIGHT ITS GOING DOWN AT THE OQUA LOUNGE #WORK #NOSLEEP #SALUTE #FWM http://t.co/lH6QwQ7oJ8"
"53",2,"RT @FridayMemes2014: How you probably feel at #work right now? #Friday #mrbean #wtf and time to go home for the #weekend http://t.co/jfibvK…"
"54",1,"@FatherQuote Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"55",1,"RT @MaestroDonMuzik: Go Getta  #TeamCashflow #YoungDon #OneWay #InTheStudio Ryte now.. #Work #TNS http://t.co/ZsuBbe8Oqb"
"56",0,"Jesus this is boring, when will this finish!!!.
#ProgressMeeting #Work."
"57",1,"@MichelleKendall Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"58",1,"#GoodNite #Ig.. Gotta lot of #Work 2 do, wish it was #40hrz in a day.. But #OhWest lol http://t.co/gzARFIRqsg"
"59",1,"Joe can do everything! And he's open for every treat you wanna give him! http://t.co/M4dPKsgH4y #gay #cock4jobs #work"
"60",0,"There is always time. TIME IS PRIORITIES. Essential Time-Management Hacks -  http://t.co/3i1H0xluel #management #work #entrepreneur"
"61",1,"Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"62",1,"@admasterson Find out what motivates you at #work! #motivation https://t.co/djk99ydurA"
"63",1,"RT @SJSworks: My “Epiphany” At The American Adoption  ... - http://t.co/tY4fMPYfDT #Location #SocialWork #Uncategorized #Work http://t.co/8…"
"64",3,"At http://t.co/JHREKPDak1 -- Sydney #work #pleasure #fourseasons #suite #hotels #luxury #happybirthday #party #... http://t.co/GC3XZszemA"
"65",0,"#work #friday #sarcasm #ecards http://t.co/VQGnPOKmWQ"
"66",2,"Can't wait for tonight!! #awards #work #party  http://t.co/7oguPiFKte"
"67",1,"#happybirthday #mybirthday #myday #work #friend http://t.co/jbpKOTQcGZ"
"68",1,"#@alisonmajor #might #start #walking #to #work #actually"
"69",3,"Nice job dude #work #workflow #420blazeitfaggot #4am #recovery #aa #alcoholicsanonymous #rapper #boston #rehab #... http://t.co/kt6NMObaCP"
"70",1,"Angry Bites 
#Forever #delicious #Cupcakes #Instadaily #Home #Off #frm #Work &lt;3 http://t.co/KkF3Doo9zo"
"71",1,"#shoes #work #quizclothing #quiz #bling #diamonds #ribbons #girly #lovethem  http://t.co/1NJkwPcAlU"
"72",1,"RT @ssafah: #Work has started! #FFND’s forum discussing #LebOil is started @FFNDLeb @fmakhzoumi @makhzoumi"
"73",2,"Is your life you're living worth the price you're paying to live it? #entrepreneur #CEO #work http://t.co/PmC1LogeTQ"
"74",1,"RT @LutonJCP: Are you a #driver aged 30+ want to #Work 25hrs pw. £8ph. CV's to matt.honseysett@commonfield.com"
"75",-1,"Fuck I'm really bored #work! http://t.co/xYXoTNPF4p"
"76",2,"ⓒ ☺️✨ Alex's leaving cake at work made by shayne230 !!!
#work #voda #cake #minions http://t.co/nixlTlrKHq"
"77",1,"Quite a busy w/end ahead: Daughter no. 2's 6th B'day #wheredidthattimego • Mother's Day • Cathedral • #Phantom orch reh #family #work"
"78",0,"Ok madness and mayhem let's be having ya!!
#titanicbelfast #giroditalia #belfast #work http://t.co/7NiHKm2lef"
"79",1,"Preach #uni #nearlythere #study #work #ThatsALieIDontGoToUniOnFridays http://t.co/y72b5vyikT"
"80",1,"#Work has started! #FFND’s forum discussing #LebOil is started @FFNDLeb @fmakhzoumi @makhzoumi"
"81",2,"Guys, we're #Hiring #Director - #Expertise for an #innovation accelerator. Home-based #work opportunity,... http://t.co/ayHytgBEg7"
"82",1,"Pzza navona #rome #morning #work http://t.co/5w4cYljU5g"
"83",5,"#love #aşk #mutluluk #happiness #work #fun #THY #Call-center #beautiful http://t.co/TblucqXdXm"
"84",0,"#instagram  #workhard #ife #library #research #work #marketing #business #Friday #tired #instagood #school #life... http://t.co/Bn4jyN5c3s"
"85",2,"Lots of #emails to #write and #work to catch up on... What better place to do it than in the #sun by the #pool! http://t.co/pNDGdqLiEb"
"86",2,"rise and shine  #work"
"87",-1,"Damn it's way to early to be awake #sleep #tired #work"
"88",12,"No weekend for me :( work  work   work work  work  work  work  work  work  work  work  work  work...
#work http://t.co/Y3itf8TTRz"
"89",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"90",2,"#goodmorning #fashion #moda #top #gay #boy #barba #beard #work #gaywork http://t.co/i6WwAUZu20"
"91",1,"Omw to #Gorinchem a new day #work #horeca #cooking"
"92",2,"#Cocopops munched time to leave for #work glad it's #Friday"
"93",2,"Flights and accommodation sorted, visa is enroute back to my office... Looks like my Hangzhou trip on Monday is on. #travel #work"
"94",3,"Adapt to change in the #work place to succeed – Keep up to date with innovative ideas http://t.co/cS3C0ASAxD"
"95",2,"RT @tammybangkok: TGIF !!! #fashion #fashionable #fashionista #tgif #friday #work #visualmerchandiser #lifestyle #style… http://t.co/S2I3Ff…"
"96",1,"#Work"
"97",1,"#nofilterneeded #helmethead #work #buzzin #chillininatree http://t.co/BhKcgDkZEl"
"98",2,"Still get excited to see ""the Pringle"" on the way to #work. #olympic #velodrome #bike #coaching #xlr8bikeschool http://t.co/QoQhYl0ZGG"
"99",1,"@g_juke chechocp christianrosillo @stylistcristina trendmodelsmgmt #work  http://t.co/aKw7GHvJjC"
"100",1,"#PRACTICE #WORK #GRIND been up like 3 days with 5hrs total sleep #warrior"
"101",2,"Clearly happy about being in work  #work #tired #canny #be #bothered #plait #tattoo #keys #everywhere… http://t.co/TH23L4cJD5"
"102",2,"Today's office. 
The most advanced search and rescue vessel in Gz

#china #film #work #mh370? http://t.co/sUfXRszwWc"
"103",2,"How you probably feel at #work right now? #Friday #mrbean #wtf and time to go home for the #weekend http://t.co/jfibvKONbX"
"104",2,"Off to work! Feeling good buzzing for tomorrow!! #work #next #earning http://t.co/UYqrx2BHNP"
"105",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"106",1,"Just another casual pose from me  #selfie #work #mirror #insta #instagay #gay #gayboy #gaymen #beard… http://t.co/SIg3vs5QfQ"
"107",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"108",1,"#selca #friend #girls #cute #kyeopta #kawaii #break #work #blitz #velvet #instapict #instagirl… http://t.co/wGssqJz8DN"
"109",1,"Searching for #work in Allen, TX? Send your #resume to Envision Imaging - Texas. http://t.co/xJskiFbsmr #gethired"
"110",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"111",-1,"It's going to be a long Friday #work #dying #abandonship #abort!  http://t.co/etglftDUme"
"112",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"113",2,"Smack!  #lipstick #red #beauty #makeup #kiss #work #selfridges #louboutin #likes #tags #follow http://t.co/6GXSATEJM1"
"114",1,"Up vampin  in the studio with my bro @ferrariferrell #work #sourgang #nosleep straight studio http://t.co/HWE1A3OQyb"
"115",0,"Començant el dia amb ganes #bondia #goodmorning #work #coffee #nespressotakeaway #nespresso #break… http://t.co/o1vd0U28Oa"
"116",2,"Glad to see another day  and another dollar  #Work #TGIF"
"117",2,"TGIF !!! #fashion #fashionable #fashionista #tgif #friday #work #visualmerchandiser #lifestyle #style… http://t.co/S2I3Ff7z7z"
"118",1," TD RIRI VG#InstaSize #me #work #girls #mac #makeup #macrussia #maccosmetic #riri #redhead #look… http://t.co/Ul28ZeMXWH"
"119",2,"#work should work for you. If not, do something else...."
"120",-1,"I can't even be bothered to pretend to care today... #leavemealone #work #TGIF"
"121",0,"Steve Got Punk #trippy urubburu #work #kush #punked http://t.co/umUGg2yODC"
"122",2,"The Best Of @namelessmc1  #LetsGo  #Work https://t.co/0hjDHFDd7y"
"123",0,"#Artistic #Woman #Face Stock #Images
http://t.co/xOXAgDNa4s

#work #job #business #illustration #image"
"124",1,"#JobVacancy: Finance Assistant, £16,000.00, #SouthWales: http://t.co/xKZurwYpPU #finance #jobs #forhire #hiring #assistant #work #jobssearch"
"125",2,"Still get excited to see ""the Pringle"" on the way to #work. #olympic #velodrome #bike #coaching… http://t.co/5dS5K5D4Fb"
"126",3,"Exciting month ahead, team is expanding nationwide!! #business #job #work #fun #ownyourlife #beyourownboss http://t.co/zPj2XeLyFG"
"127",1,"My “Epiphany” At The American Adoption  ... - http://t.co/tY4fMPYfDT #Location #SocialWork #Uncategorized #Work http://t.co/8D4kmgxDFj"
"128",1,"#selfie #at #work #because #yolo http://t.co/nWweJb6Fna"
"129",4,"Dubai was great, back to work and focus on the rest of the year it's gna be a big year! #2014 #work #success"
"130",1,"#Work #ItsTime #ImFree http://t.co/05akrNlUJa"
"131",0,"Hype reading #morning #work http://t.co/leCsfqzN7t"
"132",1,"Put your #kids to #work http://t.co/MWAHLIsdH7 #wahms #mompreneurs"
"133",1,"At http://t.co/OvP2gpSaSq -- #working #Work #Workout #töissä #personaltrainer #lovemywork http://t.co/pEwXwYIYDa"
"134",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"135",1,"i just want to puke! #dramaqueen

#nosebleed #study #work http://t.co/xbmnrNicJ4"
"136",2,"I'll get a #wlan access at #work. How awesome is that?  :D"
"137",-1,"@keeshantel_ damn it’s still dark out… #Work"
"138",1,"#me #selfie #dipdye #blue #black #hair #cocacola #makeup #kissyou #harrystyles #niallhoran #work… http://t.co/AR8biY03xa"
"139",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"140",2,"Alex's leaving cake at work made by shayne230 !!!
#work #voda #cake #minions http://t.co/pN5cRWlcCJ"
"141",2,"Like it or not video shoot next week!! Lady Sk X Rosè- new to me week after @RoseLCMG @Ladysk_  #work"
"142",1,"Don't worry - be happy! Australia is officially the happiest place to live! http://t.co/qwYHuh5rKK #business #work"
"143",1,"#WORK "
"144",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"145",1,"Call obs #work http://t.co/G49btF4Z6v"
"146",3,"#klia2 #arrival #work #apeponboleh #aerobridge #welcome Welcome to KLIA2... ✌️ @ KLIA2 Aiport Sepang http://t.co/sRLt9ZQuac"
"147",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"148",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"149",0,"Going crazy at work #nurse #opertingroom #ornurse #scrubnurse #trauma #hospital #work #working #longshift http://t.co/ypEAaDzbRa"
"150",1,"Last day of #work and can't wait to check out some #airshow today after. #blueangels #fatalbert #USN #merica #usa"
"151",2,"#cantbearsed with #work on a #friday like this #daywasted #sunny #legday #sprints? #outdoor #training… http://t.co/8pKZfTW4Ny"
"152",1,"#Hiring: Executive Medical Director/Vice President-Oncology-HOME-BASED at Pharmaceutical P... http://t.co/Eu5OTi1Aol #jobs #career #work"
"153",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"154",1,"13 voicemail  messages to listen to  #Work"
"155",1,"@shockingblu I'm in extreme Khan mood and mode today. I could crush whatever with my bare hands right now... #work"
"156",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"157",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"158",1,"#selfie #model #work #shooting http://t.co/6ZfWedo47m"
"159",1,"Every day starts the same... #London #trains #travel #commute #Putney #work http://t.co/ahCZ6cH98I"
"160",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"161",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"162",-1,"Makam jak sroub! :-) #chill #beer #work #hard http://t.co/81mOEqRfWD"
"163",2,"#istanbul #tarabya #rainy #sea #thegrandtarabyahotel #friday #work @ The Grand Tarabya http://t.co/Ronj7Eczjj"
"164",0,"#selfie #bored #car #friday #work #hashtags http://t.co/XlYDXkRVqW"
"165",1,"RT @SoulaimaGourani: Your dresses should be tight enough to show you're a woman and loose enough to show you're a lady.#work #modtilsucces"
"166",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"167",2,"4 Factors which motivates you at Work! #work #motivation https://t.co/ZRtu7eaoVh"
"168",1,"Up and at it early #shedding to tonight's show. #nosleep #work #LOAL http://t.co/bmsmnfj28x"
"169",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"170",4,"You know it's a glorious day at #work when you have to say: ""you have to clean up your kaka after you pooped. I clean up my own kaka too."
"171",1,"RT @Clockworkmuzik: Me n @iambillard got to much #work yo"
"172",0,"#Work related deaths and injuries continue to fall http://t.co/i78s69hfJh"
"173",3,"How to Protect Your Design Work on the Internet http://t.co/CaU5pEonhN #design #protect #work #insipration #vs #stealing #idea #theft"
"174",1,"Team Lunch #work #bonding #lunchat6pm  http://t.co/joACvFVDgg"
"175",1,"Look at your life &amp; #work out where you want to be &amp; then take steps towards living the #life you want #coaching http://t.co/4xmdmicHDP"
"176",0,"#shoesoftheday. #shoeselfie. #boots. #workingboots. #safetyshoes. #madeinindonesia. #shootday. #work

Yah… [pic] — https://t.co/gQvKkiUCdN"
"177",2,"RT @simcott: Looking for work? Register on our website for any construction positions! http://t.co/AKXGEcOTZl #jobsearch #simcott #work #co…"
"178",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"179",0,"I'm not hating, I'm just telling you, I'm tryna let you know what the f*ck that I've been through. #WORK"
"180",1,"Few mo hours nd I'm out #work"
"181",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"182",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"183",1,"Searching for #work in Melville, NY? Send your #resume to ER Select. http://t.co/gVaTYEnrZR #gethired"
"184",4,".@JB_AL_FOREVER LOVE this! @AdamLambert Songs fr Amer Idol Studio http://t.co/W8cmQUA4Vi pics &amp; bkgrd R perfect #work TY"
"185",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"186",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"187",1,"“@NyceTheHero: Pretty much!......#work http://t.co/bVpmRou3iI” word."
"188",0,"Today will be horrible - #fact #deadline #work"
"189",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"190",0,"RT @DomsWildThings: Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"191",3,"For fantastic deals on UK recruitment, RecruitEasy, makes recruitment #work for you; 100% Guarantee! http://t.co/uIMgSc0ldu"
"192",1,"The #Frugal Maniac has 20 stores with #shoes for #work #running #dress &amp; #casual #follow #save http://t.co/Svk1xDjkR1"
"193",1,"RT TwerkFR: RT fansofnetflix: #selfie #likeforlike #like4like #Work #Family #NiggasbeLike #twerk #as #Fifa #messi #cr7 #Beach #Yolo #Lmao …"
"194",1,"RT TwerkFR: #selfie #likeforlike #like4like #Work #Family #NiggasbeLike #twerk #as #Fifa #messi #cr7 #Beach #Yolo #Lmao #Tags... http://t.…"
"195",0,"Today I get sea sick. #work #100code #becurious http://t.co/sLTck9130L"
"196",1,"RT @burrellaaaah: Need coffee, coffee, coffee. #Gilmoreatheart #uncaffeinated #work"
"197",1,"Valley girls giving blowjobs for Louboutin #Work #IggyAzalea"
"198",1,"#FF_Specialツ  @Aneurin_Jones  ""his #work seems to grow organically from the land and is seen as iconic art in the eyes of so many"""
"199",0,"@alistaird221b I'll miss #eurovision :( #work for me and no wife for my man :'("
"200",1,"Head down #work"
"201",1,"Photo: Morning #quotes #quote #quoteoftheday #work #dailythoughts #picoftheday #photoshoot #photooftheday... http://t.co/5GrLC8ltDm"
"202",3,"I'm hiring! Creative UI Designer / #Wordpress #Developer. Full time perm. Melbourne. HTML/CSS. #job #work. Creative Agency. Apply now."
"203",1,"#Work"
"204",0,"RT @jrobbo1: #FitnessFriday started with @GorillaWorkout followed by @SpartanWorkouts now off to smash out some #workouts at #work  #sucke…"
"205",1,"Please see my answer on @Avvo to: Do I get any recourse after getting fired from work for an Allergic ... #work http://t.co/kTdt2r4SOH"
"206",0,"#Women @ #Work:equilibrio #carriera #famiglia http://t.co/vevAQfLpUA #WomenIN http://t.co/QdxS3ARX3N @ginevra_sole @elettraocchini @la_nichy"
"207",1,"Burned out range rover sport engine✌️ #sadsite #work #rangerover #awesome http://t.co/njrWjyfyVk"
"208",1,"Drinking a decaffeinated coffee with sweetener in a Olympics 2012 cup stirred with a screwdriver #desertisland #work #betterthannothing lol"
"209",2,"New Found Glory - Sticks and Stones album http://t.co/mAmfhhRXQj #friday #goodvibes #work"
"210",3,"Oh yay it's that time again #love #work #hurley #hurleys #cba http://t.co/s8zTAnxL2d"
"211",1,"RT @LaurenMessiah: You have as many hours in a day as Beyonce. #Work #NoExcuses #Fashion"
"212",1,"Photo: Nappy nappy time. XD #work #readytogohome #gotyousheryl http://t.co/MPGdCOLjfd"
"213",0,"Oh boy I'm so tired... Hurry up bed time!!!  #work #sleepy #stayinguplate #noregrets"
"214",1,"#late #for #work"
"215",0,"Faces of Friday... Can the clock strike 6pm now??? I wanna gooooo hooooome..... 
#friday #work #me… http://t.co/gqqwkHQssQ"
"216",1,"Sat at work and then this little guy just appears in the garden! #Dog #Lost #Work http://t.co/HjnHtUMAsF"
"217",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"218",1,"ILOILO Photos: Visit at #tmc #iloilo #work by http://t.co/HaTsPf4yit http://t.co/KUP600asXK"
"219",1,"The early bird gets the worm #work"
"220",0,"RT @DJ7THIRTY: @we_industreetz #CHECKING IN AT THE #DJ BOOTH INDUSTRIES MIST WANTED #R&amp;B #showcase @tampamystic #work http://t.co/HL9saji4Az"
"221",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"222",2,"Getting ready for #work at 4am ..."
"223",1,"#RAF #fire #work #job #role #visibility #vest #safety #yellow #red #dorset http://t.co/kmc8jrcx7q"
"224",0,"At #work struggling to keep my eyes open! #NightShift"
"225",2,"How long should i work for? - http://t.co/wPkCMdBcmH #newjob #work"
"226",1,"8 Simple Techniques to Getting Promoted. http://t.co/Xlb9u4NL5V #jobs #work #promotion #raise #workplace #career #climbingthecorporateladder"
"227",0,"#work #iş #ankara #bad http://t.co/T04gSdbXXz"
"228",2,"Looking for work? Register on our website for any construction positions! http://t.co/AKXGEcOTZl #jobsearch #simcott #work #construction"
"229",1,"""The Problem With “Work” http://t.co/y01HHv7Uq3 #capitalism #marxism #work"
"230",1,"RT @araynordesign: Looking for a website to display your #portfolio #work? Check out the ""Leafy"" #website #template at http://t.co/unHxpxXf…"
"231",2,"#work #cake #birthday #30th #thirtieth #thanks #team #goodcrew #friday #tgif #happy #gaylife #instagay… http://t.co/jwBJlMMfRr"
"232",1,"Its Taylord... #maninasuit #work #irishboy #allgrowdup #london http://t.co/F4DDh09kBr"
"233",2,"How you can manage the 5 toughest employee personalities at #work: http://t.co/3jqsVLLkYa 
#Leadership tips from @MindaZetlin on @Inc"
"234",1,"Are you a #driver aged 30+ want to #Work 25hrs pw. £8ph. CV's to matt.honseysett@commonfield.com"
"235",1,"RT @araynordesign: Looking for a website to display your #portfolio #work? Check out the ""Leafy"" #website #template at http://t.co/unHxpxXf…"
"236",1,"RT @LinkedInItalia: #Women @ #Work: equilibrio tra #carriera e #famiglia via @Drepubblicait @thevortexit http://t.co/vJCBnHAbKH #WomenIN ht…"
"237",3,"#bff #sisters #hair #curly #smile #happy #work  @ Vatan Fem Dershanesi http://t.co/Wk3RIsEoKE"
"238",1,"#Women @ #Work: equilibrio tra #carriera e #famiglia via @Drepubblicait @thevortexit http://t.co/vJCBnHAbKH #WomenIN http://t.co/iIorR3pn83"
"239",1,"Searching for #work in St. Louis, MO? Send your #resume to CliftonLarsonAllen. http://t.co/MD16SWmTQD #gethired"
"240",1,"RT @freesoul1705: #IceCream time at #office ;) #officelife #instafood #foodporn #food #sweets #work #guiltypleasure… http://t.co/rA1eJESxCq"
"241",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"242",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"243",1,"#IceCream time at #office ;) #officelife #instafood #foodporn #food #sweets #work #guiltypleasure… http://t.co/rA1eJESxCq"
"244",1,"#Work"
"245",2,"Friday #work work"
"246",2,"Looking for a website to display your #portfolio #work? Check out the ""Leafy"" #website #template at http://t.co/unHxpxXfia! #creative"
"247",1,"RT @derekcarrqb: Looking forward to being on a NFL team tomorrow!! God is so good! Can't wait to finally know where we're going and get to …"
"248",3,"LIVE: You Are The Work of God on @spreaker #christianwalk #faith #newlife #work http://t.co/10bzEQkIUt"
"249",1,"@AAUCoach2 #work"
"250",2,"RT @ManpowerUKtoday: Do you get bored in #work #meetings? Here are seven ideas on how to make them more efficient and memorable: http://t.c…"
"251",1,"Just a selfie.. Been a while! #selfie #work #break #time #red #happy #weekends http://t.co/kOFTgyvjZI"
"252",3,"You've got to love Friday - almost as much as you love that it's one day till the weekend! #friday #weekend #work"
"253",0,"Day 36 : sad day... #melinroad #mildura #australia #oz #outback #whv #work #farm #bird #fucking88days… http://t.co/rJx6vQrTpi"
"254",1,"There's only a few chores &amp; a coach journey between me &amp; London but, I am too exhausted to get up right now. #work #sibling #parents #boyf"
"255",-1,"The #truth, the #work i did to mandate #testing of thousands of #rape kits that sat in #evidence rooms collecting dust #Allin4Texas"
"256",1,"RT @colitisandme: Fundraising 4 Crohns&amp;ColitisUK 2 donate visit http://t.co/SF7kDuJi3X or text IBDH99 £3 to 70070 #work http://t.co/oeO6T4s…"
