"","score","text"
"20",1,"Coolest 3-wheeled van ever. #Jetsons @theretronaut: 1961: #Ford #Gyron #Concept #Car (http://t.co/n7estbLjH5) http://t.co/NbRMKAMHbp"""
"21",-1,"What horrible fate has befallen these Aston Martin DB9s? : The ultimate moving miscue: We're not... http://t.co/0cLTZdDgum #Cars #Car #Auto"
"22",-2,"RT @mashanubian: #ICC team in #CAR on 1st mission to probe crimes committed since bloodshed broke out in 2012."
"23",0,"RT @UNGeneva: #Geneva briefing starting now. Topics: #Nigeria, #SouthSudan, #Syria, education in #CAR, global status report on alcohol and …"
"24",0,"Olushambles &amp; Kibarkingmad (J. Akuwudike &amp; @Ali_Star) war of words directed @UN
 
http://t.co/hni8i7fcwi

#voiceover #comedy #Africa #CAR"
"25",0,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Peppering Daiya Nagare Gets Her Face... http://t.co/wWqZQjgVSu #Creampie"
"26",-1,"RT @ahsan_jehangir: “@bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/uY0e6SParL @hrw #…"
"27",1,"Dacia Reaches 5 Million Cars Produced in Romania: Romanian carmaker Dacia celebrated the 5... http://t.co/PkpFq4UHUo #Cars #Car #Auto"
"28",0,"RT @elsekramer: RT @theretronaut: 1961: #Ford #Gyron #Concept #Car (http://t.co/HldKwaCB3Y) http://t.co/1O7WiEgspM"
"29",-1,"RT @AmbassadorPower: Honored to speak to @WomenforWomen on critical issues impacting women today—from #CAR to kidnapped girls in #Nigeria. …"
"30",2,"RT @IDMC_Geneva: Just discovered: 'work for peace' scheme in #CAR. Could it help? Via @IRINNews #CARCrisis  http://t.co/9EU16b4woN"
"31",0,"RT @theretronaut: 1961: #Ford #Gyron #Concept #Car (http://t.co/HldKwaCB3Y) http://t.co/1O7WiEgspM"
"32",0,"RT @TVP_Aylesbury: Opportunist #thieves will try #car doors,to see if they are unlocked &amp; can then easily take any valuables that have been…"
"33",1,"#Sex on the #hood of a #car is the best Memoirs of a Succubus #paranormalromance #urbanfantasy  http://t.co/YZLK0PP5nQ"
"34",-2,"RT @mashanubian: #ICC team in #CAR on 1st mission to probe crimes committed since bloodshed broke out in 2012."
"35",2,"Just discovered: 'work for peace' scheme in #CAR. Could it help? Via @IRINNews #CARCrisis  http://t.co/dnToyyz8Ys"
"36",2,"Just discovered: 'work for peace' scheme in #CAR. Could it help? Via @IRINNews #CARCrisis  http://t.co/9EU16b4woN"
"37",-2,"#ICC team in #CAR on 1st mission to probe crimes committed since bloodshed broke out in 2012."
"38",0,"Aston Martin : Vanquish 2+2 AML Special Ivory Red Calipers Twill Carbon Fiber One-77 Wheel 2+2 Quilting 20 http://t.co/fhyRRcgWy2 #car ..."
"39",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"40",0,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Soaking Bushy Vagina Of AYA Gets... http://t.co/iQdaWGxC5O #Japanese"
"41",0,"RT @UNGeneva: #Geneva briefing starting now. Topics: #Nigeria, #SouthSudan, #Syria, education in #CAR, global status report on alcohol and …"
"42",0,"It's FRIDAY!!!
#health #fitness #fit  #fitnessaddict #fitspo #workout #bodybuilding #car... http://t.co/OvP2gpSaSq http://t.co/Be40TAZX6A"
"43",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"44",1,"Repaint on a Mitsubishi Evo stunning blue pearl #carpaint #car http://t.co/D714DK0bLJ"
"45",0,"RT @UNGeneva: #Geneva briefing starting now. Topics: #Nigeria, #SouthSudan, #Syria, education in #CAR, global status report on alcohol and …"
"46",0,"So true - people kick themselves. MT @TVP_Aylesbury @ThamesVP Opportunist #thieves will try #car doors, to see if they are unlocked..."
"47",0,"RT @TVP_Aylesbury: Opportunist #thieves will try #car doors,to see if they are unlocked &amp; can then easily take any valuables that have been…"
"48",0,"Russia – Privately built Lada Kalina Cross showcased: An exclusive Lada Kalina Cross has made... http://t.co/WkdiEn3BkO #Cars #Car #Auto"
"49",0,"RT @TVP_Aylesbury: Opportunist #thieves will try #car doors,to see if they are unlocked &amp; can then easily take any valuables that have been…"
"50",0,"""@UNGeneva: #Geneva briefing starting now. #Nigeria, #SouthSudan, #Syria, education in #CAR, global status report on alcohol n health 2014"
"51",-1,"A Country Is On The Brink Of Genocide And Very Few Know About It http://t.co/aDBRPObrXF #CAR"
"52",0,"#SPIDERMAN #VS #SIMPSON #PHOTO #IPHONE #ARTISTE #SETVIPS #ART #TOULOUSE #ANDROIPHONE http://t.co/wVLomvJhGd #IN #CAR http://t.co/jh26wFiI78"
"53",0,"Read our blog... Who should buy the #car you or your #business http://t.co/gOYRd7nRXm http://t.co/v4XXRAQsUS #BUSINESS"
"54",0,"#Fiat #Punto successor 500 Plus is expected to launch in India in 2017. #car #news #CarExpertsIndia"
"55",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"56",0,"Planning for future #Car repairs: http://t.co/tGDvuVToMp http://t.co/KLZi876zfL"
"57",2,"Love these two! #pout #pose #niece #nephew #summer #car #selfie #best #kids #love #them  http://t.co/8uTzwvPe3d"
"58",-2,"Fiat 500 in a funny sicilian style :D

#sicily #car #typical #funny #art #streetart http://t.co/VBJM7qto2H"
"59",2,"Happy Friday everyone, we hope you've had a great short week. Planning a spot of #car shopping this weekend? Send us a tweet today!"
"60",0,"At http://t.co/OsrUrcJLNe -- #koenigsegg #agera #b2o #booba #postbadcars #car http://t.co/on3KWYIbx9"
"61",0,"#instagram #instamood #instagood #selfie #night #car #light #kerem http://t.co/FC8aiYw9dI"
"62",0,"RT @TVP_Aylesbury: Opportunist #thieves will try #car doors,to see if they are unlocked &amp; can then easily take any valuables that have been…"
"63",0,"#Geneva briefing starting now. Topics: #Nigeria, #SouthSudan, #Syria, education in #CAR, global status report on alcohol and health 2014 ."
"64",0,"RT @TVP_Aylesbury: Opportunist #thieves will try #car doors,to see if they are unlocked &amp; can then easily take any valuables that have been…"
"65",-1,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Lewd Mother-in-law Takes His Cock http://t.co/JiMfzUPhrv #OldYoung"
"66",0,"Opportunist #thieves will try #car doors,to see if they are unlocked &amp; can then easily take any valuables that have been left inside."
"67",0,"#Green Tip: #Fasten your #seat #belt before you start the #car."
"68",2,"RT @TampaRCRacer: #rc #car #photo #slammed #drifter #like #follow #proper #tampa http://t.co/hG280m54xl"
"69",0,"#SPIDERMAN #IN #MY #CAR #PHOTO #IPHONE #ARTISTE #SETVIPS  #ANDROIPHONE http://t.co/TtmIq12phu #art #TOULOUSE #TLSE http://t.co/n2HnTmwm5v"
"70",1,"How to Protect Your #Car with an #Iphone http://t.co/VeqnA8TtN7"
"71",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"72",1,"#mi #sueño #BMW #X1 #BMWx1 #white #love #this #car #thebest http://t.co/JogoQ7RZMv"
"73",2,"http://t.co/a0nrN6Wuv3 #wakeup #strong #watch #car #motorbike #dreams #money #rich #dollar"
"74",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"75",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"76",0,"Buick Considers Porsche Panamera Rivaling Flagship [Photo Gallery]: Since he took over the... http://t.co/LWZ0Eyv5CE #Cars #Car #Auto"
"77",0,"Used #Car for sale : Lexus 430 SC 2002 model http://t.co/2p7D69ptf5"
"78",-2,"Killer Ducati Monster Aftermarket Exhausts by Paolo Tesio: It’s time for one more exhilarating... http://t.co/N1ydcciCGn #Cars #Car #Auto"
"79",1,"#mcclearn #wimbledon #car #london #love #2014 #nofilter http://t.co/YWy9XAvwM2"
"80",0,"Research and get your next #car online guaranteed low pricing all makes and models http://t.co/3cRrwq3MPd"
"81",0,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Guy Fucks Her Girlfriends Pussy... http://t.co/0mNPHxyech #Masturbation"
"82",1,"Empty car parks are pretty #car #park #carpark #empty #parking @ Gullivers Retail Park http://t.co/GmLFVAZwfd"
"83",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"84",0,"#USED #CAR 
http://t.co/YcT7H6CHbc
http://t.co/EWqoaDMkPy
http://t.co/xlDJr7nMJT"
"85",0,"Understanding the #Signs in Your #Car #Car #Signs http://t.co/9IWAxy09Sa"
"86",0,"Take a closer look at this VW Beetle - it's made out of wood!  http://t.co/bIcz6pg2Sj #Car #Driving http://t.co/BOTqtgbsbU"
"87",-1,"“@bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/uY0e6SParL @hrw #CARcrisis”"
"88",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"89",-1,"RT @bouckap: Satellite Images Reveal Systematic Destruction of Muslim Neighborhoods in #CAR http://t.co/0CsMkZXUsg @hrw #CARcrisis"
"90",1,"Are you looking for a perfect #car to buy? Check out @belvuecars special #offers. http://t.co/5aNdAgzYDF http://t.co/oQVzWWaWJd"
"91",0,"#selfie #bored #car #friday #work #hashtags http://t.co/XlYDXkRVqW"
"92",0,"RT @Audi_Online: Return of an iconic #car: the new #Audi #TTS. http://t.co/Pin7fWZq31"
"93",1,"Good luck Fox! Don't let me down and fail... I need you back in my life ASAP #MOT #car"
"94",0,"Tesla facing another US state challenge on sales practice: The California based electric... http://t.co/GeH3YPLJH7 #Cars #Car #Auto"
"95",0,"China’s April sales grow by 13%: According to a local industry group, last month’s China... http://t.co/qAuBmafCeN #Cars #Car #Auto"
"96",0,"#usedautoparts #newautoparts #automotive #car #thanks #motorcycle #import #tuner much more http://t.co/K86L2w9ELM."
"97",2,"Beautiful in whitr ⚡️ #love #white #car @ Solo Paragon http://t.co/kKEtAKRkLJ"
"98",0,"#car #algarve #bomdia #cap #goodbye #lisboa by ivangoncalo http://t.co/dMo4yQcMZ1"
"99",0,"Ford : Mustang Base Coupe 2-Door 1998 ford mustang base coupe 2 door 3.8 l http://t.co/9tQxd4mtPZ #car #usedcars #carsale"
"100",0,"RT @Kadgo_News: #Jaguar #Cars #LuxuryCars The F-TYPE R Coupé, unleashed for 90 seconds - Jaguar Cars #LuxuryCar #Motors #Car http://t.co/oV…"
"101",1,"RT @CarInsuranceBee: Want to buy new car insurance? Read whats your best choice at: http://t.co/V9Z7ANndRq #Car #CarInsurance #Insurance"
"102",0,"RT @HINofficial: #hinnation #hinmagz #hotimportnights #hinmagazine #hin2014 #feature #car #automotive #hinrides #hinsociety #hinra... http:…"
"103",0,"Should your next company #car be electrically powered? via @emtaxltd http://t.co/oW9pS1jmjN"
"104",1,"Chapagne Supernova in the sky. #Sky #Goodmorning #Oasis #Car http://t.co/2KXbcVsG3I"
"105",1,"Just purchased this for the car! So pretty! #car #accessories #taxdischolder #lacy http://t.co/ASsAckPyRG"
"106",2,"#rc #car #photo #slammed #drifter #like #follow #proper #tampa http://t.co/hG280m54xl"
"107",0,"#cars #car #ride #drive #TagsForLikes #driver #sportscar #vehicle #vehicles #street #road #freeway… http://t.co/mRzY4oqA7Z"
"108",1,"#smile #in #car #lopen #lopen #night #like4like #follow4follow http://t.co/8x4aq1zErT"
"109",2,"At http://t.co/OsrUrcJLNe -- #tesla #cars #car #ride #drive #TagsForLikes #driver #vehicle #soon #amazing #love... http://t.co/dT2NhRqbVc"
"110",1,"Cobra Cars in #littlehampton offer a great service in all things #car #garage #LhamptonGazette 01903 715771"
"111",0,"At http://t.co/OsrUrcJLNe -- my lovely courtesy car for a few days. #embarrassing #car #granny #fiat #potd #squ... http://t.co/dAL9Gtxw6F"
"112",0,"Ya know just chillin in the car... #CHILLIN #car #lesbian #gay #LGBT #equalityforall #NOH8 #fkh8 http://t.co/tJd53dyal5"
"113",1,"Want to buy new car insurance? Read whats your best choice at: http://t.co/V9Z7ANndRq #Car #CarInsurance #Insurance"
"114",0,"#nissan #my #new #car http://t.co/wcyHYyk0xP"
"115",0,"9MAY. Bayraminiz Mubarek. #car #worldwar2 #car #cars #hitler #victoryday #ayiqsurucu http://t.co/f5s8hhs1aL"
"116",0,"RT @RapidBoostAuto: There are approximately 3,600 new car dealers in Canada and just over 13,000 in total. #dealerships #car #carpeople"
"117",1,"Them #summer days  #sun #sea #drink #drunk #hot #sexy #fit #hustle #car #beard #friends #mates… http://t.co/y4UcYFkCL9"
"118",0,"Fiat Punto Replacement Will Be Called 500 Plus: For those of you who are interested in buying an... http://t.co/XM4hpGASkv #Cars #Car #Auto"
"119",0,"BMW M2 Coupe Spied Testing for the First Time [Photo Gallery]: OMG! We all turned into little... http://t.co/FCHGh36PBf #Cars #Car #Auto"
"120",1,"Dear UMW #Toyota, pls bring this #Camry to #malaysia. Thank you. #us #version #sedan #car http://t.co/ryb6LJRdeW"
"121",0,"RT @USEmbassySA: #CAR survivors endure squalid camp conditions in Chad - @irinnews reports on conditions http://t.co/xX8fIvIhLD via @sharet…"
"122",1,"This is why August cannot come quick enough!! #august #audi #a1 #highroller #lad #car http://t.co/r0JvGlHfe1"
"123",0,"Get #usedautoparts #newautoparts #automotive #car #follow #audio http://t.co/MGVnNudQuf #performance #motorcy"
"124",0,"RT @GroupeChronos: 10 #apps for getting around the city without you own #car : http://t.co/WaiilRWFMJ via @PasteMagazine"
"125",0,"10 #apps for getting around the city without you own #car : http://t.co/WaiilRWFMJ via @PasteMagazine"
"126",0,"Report – Audi India dealers await A3, ask for allocation to be doubled: The Audi A3 sedan might... http://t.co/i3ZF8DaHNP #Cars #Car #Auto"
"127",2,"Audi sees double-digit sales growth in April: The Volkswagen AG luxury brand managed to outshine... http://t.co/LsmnAanjk2 #Cars #Car #Auto"
"128",-1,"disturbing report from #CAR by Ed Caesar http://t.co/Uc0gZwrMgB (some pics 18+) via @BritishGQ"
"129",-1,"RT @DanielGould10: Car Shopping Doesn't Really Need To Be Miserable http://t.co/lzb2cwgUUt #car"
"130",0,"#cars #car #ride #drive #TagsForLikes #driver #sportscar #vehicle #vehicles #street #road #freeway… http://t.co/WmqP4WoKtf"
"131",0,"#CAR survivors endure squalid camp conditions in Chad - @irinnews reports on conditions http://t.co/xX8fIvIhLD via @sharethis"
"132",0,"Manufacturers have to up their in-car entertainment game: http://t.co/A50LHamRZw #Car #Entertainment"
"133",-1,"http://t.co/B8UMfSIHxm
#car, #carparts, #paint, #rust, #spray #wornoutparts http://t.co/yIRC9IoKLQ"
"134",0,"#car #article Something For The Weekend – May 2014 http://t.co/50TmuQaMlO"
"135",0,"Yesterday we managed to fit Billy in my boot  #car #boot #citroen #c1 #college #funny #flexible… http://t.co/uUGWlnfbxI"
"136",2,"How to get new #car #leads successfully: http://t.co/xzVoVwjmpP http://t.co/dTDe0g2OBW"
"137",-1,"Anyone selling fake #car #insurance can be reported confidentially through @TheIFB’s Cheatline, powered by @CrimestoppersUK, 0800 422 0421"
"138",3," #fashion #style #stylish #styles #TagsForLikes #me #love #cute #night #car #auto #photooftheday… http://t.co/IgohurWEB7"
"139",2,"Has the Carpet in your Car seen better days? We can repair vehicle flooring as well! http://t.co/xpIegsv3y4 #car #auto #vehicle"
"140",0,"BMW C evolution from the Assembly Line to the Streets of Berlin [Video]: From this month, Europe... http://t.co/MiyPMD894f #Cars #Car #Auto"
"141",0,"RT @Kadgo_News: #Jaguar #Cars #LuxuryCars The F-TYPE R Coupé, unleashed for 90 seconds - Jaguar Cars #LuxuryCar #Motors #Car http://t.co/oV…"
"142",0,"RT @Audi_Online: Return of an iconic #car: the new #Audi #TTS. http://t.co/Pin7fWZq31"
"143",0,"Mercedes-Benz : 500-Series 560 SL 1986 mercedes benz 560 sl with 70 k 1 owner time capsule http://t.co/p5RgoGfZxN #car #usedcars #carsale"
"144",2,"Toyota : Sienna CE Mini Passenger Van 5-Door Great car, relayble,great color -good for the family http://t.co/uwwfp1YzlI #car #usedcars..."
"145",0,"#hinnation #hinmagz #hotimportnights #hinmagazine #hin2014 #feature #car #automotive #hinrides #hinsociety #hinra... http://t.co/0vS3qxpAGZ"
"146",-1,"Number of #IDPs is decreasing in Bangui with 142 600, however  the situation in #CAR is still worsening http://t.co/X2Wzv47q3H"
"147",2,"#Wow stunning #Concep #car ..... http://t.co/opDpJmTlEc"
"148",0,"Pay my own bills! #car note #insurance #part on rent #n phone bill !!"
"149",-2,"'Bad feeling' in Spain over now - Hamilton: May 9 (GMM) Lewis Hamilton says the dark days of... http://t.co/Fdk3DkLqoI #Cars #Car #Auto"
"150",0,"Bottas to keep sitting out Friday sessions: May 9 (GMM) Valtteri Bottas will continue to sit out... http://t.co/uBmGklQPJ7 #Cars #Car #Auto"
"151",0,"RT @LAXEXPRESSTRVEL: Any #Car You Choose we Have it.
#lax #express #travel #your #vip #world #connection… http://t.co/NJKMwG51pS"
"152",0,"RT @LAXEXPRESSTRVEL: Any #Car You Choose we Have it.
#lax #express #travel #your #vip #world #connection… http://t.co/NJKMwG51pS"
"153",0,"RT @LAXEXPRESSTRVEL: Any #Car You Choose we Have it.
#lax #express #travel #your #vip #world #connection… http://t.co/NJKMwG51pS"
"154",0,"RT @LAXEXPRESSTRVEL: Any #Car You Choose we Have it.
#lax #express #travel #your #vip #world #connection… http://t.co/NJKMwG51pS"
"155",0,"#BMW #1802 https://t.co/keTN0dldIr #old #German #car #Colomiers #France #2013 #photo"
"156",1,"#goodmorning #friday #bluesky #sky #road #traffic #car #taxi #windhoek #namibia have an awesome… http://t.co/mA6VSbkOig"
"157",1,"#Car Purchase:
Indian man: How many can go in?
Malay man: How many installments? 
Chinese man: How many mile per gallon?
Such colorful world"
"158",-1,"Check http://t.co/RAzxJEjYNk -&gt; ICC in #CAR to probe 'unprecedented atrocities' #SouthAfrica http://t.co/wMWQNpuEDa"
"159",0,"9MAY. Bayraminiz Mubarek. #car #worldwar2 #car #cars #catchmycar #victoryday #ayiqsurucu http://t.co/OWvf8kZNO2"
"160",0,"RT @LAXEXPRESSTRVEL: Any #Car You Choose we Have it.
#lax #express #travel #your #vip #world #connection… http://t.co/NJKMwG51pS"
"161",0,"9MAY. Bayraminiz Mubarek. #car #worldwar2 #car #cars #ayiqsurucu #aztagram #victoryday http://t.co/Mu1y6yIx9j"
"162",1,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Dominated By Babysitter http://t.co/j8Bhe2Cp6A #BDSM"
"163",0,"9MAY. Bayraminiz Mubarek. #car #worldwar2 #car #cars #hitler #victoryday #ayiqsurucu http://t.co/bPn7EdeZr3"
"164",0,"RT @CarInsuranceBee: Car Accident With No Insurance? Read what to do at: http://t.co/V9Z7ANndRq #Car #Insurance #CarInsurance"
"165",0,"RT @cubist6a: ♕http://t.co/Q66IErq9QB♕ #TOY #CAR
►http://t.co/AmMcTXUsXT◄
Lesney Matchbox toys - 1909 Opel Coupe Y-4
#cardiffbiz #kprs @UKB…"
"166",0,"♕http://t.co/Q66IErq9QB♕ #TOY #CAR
►http://t.co/AmMcTXUsXT◄
Lesney Matchbox toys - 1909 Opel Coupe Y-4
#cardiffbiz #kprs @UKBusinessRT"
"167",0,"RT @noteworthydevon: Looking forward to the #car #show #bude .@DevonSouthWest  .@SouthWestUK  #Devon_Hour http://t.co/OtHdV7fxS8"
"168",0,"RT @Wonderdog80: #parking space for rent in #birmingham  city centre. Secure, CCTV, no pillars to dent your doors! Please RT! #car #savemon…"
"169",0,"Looking forward to the #car #show #bude .@DevonSouthWest  .@SouthWestUK  #Devon_Hour http://t.co/OtHdV7fxS8"
"170",-1,"@gavinj1999 @GMB guy got killed in Pontypridd recently and lights were on red!#car just drove on :/"
"171",2,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Amazing Hot Blondie Alexis Ford... http://t.co/M6Xu62vJJJ #Masturbation"
"172",-2,"#CAR needs US troops more than #Nigeria,#CAR is totally in turmoil with mass murder on-going.Is there any troop in there. Naija get Oil abi?"
"173",0,"RT @Wonderdog80: #parking space for rent in #birmingham  city centre. Secure, CCTV, no pillars to dent your doors! Please RT! #car #savemon…"
"174",0,"RT @agamesgeek: Car Toons! (Vehicles 3): Play it now: http://t.co/7cyKaG8kmS #car #puzzle #games #gamedev http://t.co/GUcf05YQ4O"
"175",0,"Marchionne says Fiat Chrysler headquarters located in London: Chief Executive Officer Sergio... http://t.co/FQq55aSNvL #Cars #Car #Auto"
"176",0,"Heavy Sutil tested 'no food' diet: May 9 (GMM) Adrian Sutil has revealed he trialled abstaining... http://t.co/GWTLmXk9EY #Cars #Car #Auto"
"177",0,"❌⭕️ #car #college #selfie #waiting http://t.co/buuIxAPSL9"
"178",0,"Used #Car for sale : 1989 Chevy Corvette Convertible http://t.co/eNXh1b4PK9"
"179",0,"#BringBackOurGirls  #Nigeria and #BringBackOurChildren abducted in #SouthSudan #CAR #DRC"
"180",2,"RT @LingenfelterLPE: Do we have any #Bentley fans? -Ryan C 

#lingenfelter #love #car #cars #carstagram #caroftheday… http://t.co/1l75YOZyTr"
"181",0,"Any #Car You Choose we Have it.
#lax #express #travel #your #vip #world #connection… http://t.co/NJKMwG51pS"
"182",5,"S K Y  #art #photo #sky #hand #like #follow #maksimpanadey #car #me #nice #cool #beauty #good… http://t.co/4ZDNOHUe7n"
"183",1,"RT @DentImpress: One Smart Hog! https://t.co/gsDs74IoXD … #smart #Harley #harleydavidson #hog #Vancouver #motorcycle #dents #car http://t.c…"
"184",0,"Scion : tC Spec Coupe 2-Door 2007 scion tc spec coupe 2 door 2.4 l 65 k miles http://t.co/dkCxFaGziS #car #usedcars #carsale"
"185",0,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Short Haired Slut Tonca Gets Her Mature... http://t.co/OsiyjKuX8P #Granny"
"186",0,"Hello there #me #girl #czech #car #trip #okay #shopping #doyoulikeme #followme #tagsforlikes http://t.co/eTxWmvsOGC"
"187",0,"Tell me what your cars are and I'll tell you who u are #loveofmylife #escape2014 #ford #suvonly #car… http://t.co/SAc20WLGbY"
"188",0,"my new form of transport #new #car  http://t.co/NJsgOyJkkj"
"189",0,"Car Accident With No Insurance? Read what to do at: http://t.co/V9Z7ANndRq #Car #Insurance #CarInsurance"
"190",0,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Old Wrestler Spies Upon Allie James... http://t.co/r9deVxoeJl #Voyeur"
"191",4,"#yay or nay? #beautiful #driver #car #beloved #soul #love #tb http://t.co/hxnbmnzj8U"
"192",1,"RT @CarInsuranceBee: For the best information about Car Insurance visit: http://t.co/V9Z7ANndRq #Car #Insurance #CarInsurance"
"193",-1,"#ronny #car #was #broken #because #accident http://t.co/aEqWGtKATZ"
"194",1,"Pirelli rally again #rallyday #pirelli #rally #kielderforest #northumberland #best #car #ever #mk2… http://t.co/yJjoh5Izdo"
"195",-1,"ABC renews 'Scandal,' 'Grey's Anatomy, 'Agents of S.H.I.E.L.D.' and more: ABC, the only network... http://t.co/7jaR9Ur90g #Cars #Car #Auto"
"196",0,"Two American Classics http://t.co/9QOSbITpke #Cars #Car #Auto"
"197",0,"RT @Wonderdog80: #parking space for rent in #birmingham  city centre. Secure, CCTV, no pillars to dent your doors! Please RT! #car #savemon…"
"198",-1,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Busty Spoiled Blondie Holly... http://t.co/QVfUfd13af #TopPornStars"
"199",-2,"In an age when nothing is shocking, this is #shocking: Christian child militia's in #CAR (Central #African Republic) http://t.co/z8tWD45vD7"
"200",0,"At http://t.co/OsrUrcJLNe --  #fiat #old #vintage #car http://t.co/GRaCZZCCLl"
"201",0,"#war #and #world #car #street #city #town #tree #people #flag #soldiers #military #hits ... http://t.co/d3iOvsuvdl http://t.co/RW3FMhxBN8"
"202",-3,"When there's a funny noise in the car ✌️#car #funny #fun #Bored https://t.co/DVzaHMPG64"
"203",1,"#dogging,#gangbang,#horny,#stockings,#sluts,#sexual,#car sex: Titless #Asian Hooker With Nice Butt Can... http://t.co/vtbwWfrHjR"
"204",0,"#parking space for rent in #birmingham  city centre. Secure, CCTV, no pillars to dent your doors! Please RT! #car #savemoney"
"205",1,"For the best information about Car Insurance visit: http://t.co/V9Z7ANndRq #Car #Insurance #CarInsurance"
"206",0,"#roadsign: No-overtaking II http://t.co/n7lZH2xYa4 #Car #No-overtaking #Spain #Vehicle"
"207",1,"RT @DentImpress: One Smart Hog! https://t.co/gsDs74IoXD … #smart #Harley #harleydavidson #hog #Vancouver #motorcycle #dents #car http://t.c…"
"208",1,"RT @DentImpress: One Smart Hog! https://t.co/gsDs74IoXD … #smart #Harley #harleydavidson #hog #Vancouver #motorcycle #dents #car http://t.c…"
